construction_name,construction_rotation,construction_center_lat,construction_center_lng,reference_point_lat,reference_point_lng,point2_lat,point2_lng,point3_lat,point3_lng,point4_lat,point4_lng
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),315,49.80242531032254,-97.08227636025076,49.803172044821935,-97.08197384822049,49.80308727236997,-97.08201841897693,49.803060789271036,-97.0818762353465,49.80312074218718,-97.08178219337277
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),23,49.80239086658613,-97.08209820200403,49.80248956348102,-97.08091215941111,49.802484480157574,-97.08105063554277,49.80238926938413,-97.08103085868764,49.802403605529534,-97.08088141396583
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),221,49.80238894120658,-97.08233793942577,49.80253161598551,-97.08351319107982,49.80250883441156,-97.08337905751483,49.80260309323539,-97.08333753951457,49.80261495611667,-97.08346265017119
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),80,49.80217789856962,-97.08248539431058,49.80158965035479,-97.08171118808548,49.801529309810896,-97.08180702355261,49.80166183843831,-97.0817932120222,49.8016092108187,-97.0819194048319
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),256,49.80235039253414,-97.0824468654468,49.80290234485087,-97.08328278389841,49.802834026781035,-97.08319315348055,49.80288061923736,-97.08314085149176,49.80296114394807,-97.08318539884158
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),264,49.80234339761861,-97.08222145619607,49.80296506553318,-97.08293022113911,49.802889361199426,-97.08285619465813,49.802920211473115,-97.0827351604089,49.803012293845065,-97.0828115993569
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),14,49.80249091995762,-97.08209789239626,49.802708152773256,-97.08095036985588,49.802689150520806,-97.0810859096264,49.80261449798503,-97.08107953734923,49.80265272444619,-97.08088886770572
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),321,49.80225842352494,-97.08218201573021,49.802980658204454,-97.08176022486498,49.80289935713771,-97.08181828075801,49.80283603783944,-97.0816390765181,49.80290854254581,-97.08160517074913
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),200,49.802375625035445,-97.08216424455638,49.802236988179736,-97.08334065199189,49.802246744748125,-97.083202778978,49.80233580597732,-97.08321802438707,49.80232929483224,-97.0832958046441
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),155,49.8022162353336,-97.08235761311829,49.80158131011447,-97.08303757072142,49.801651132063476,-97.08295076915572,49.801743350670186,-97.0830550145619,49.80164444612364,-97.08309686940832
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),90,49.80238262074345,-97.08207779206757,49.80171653814994,-97.08147360774497,49.80167725676865,-97.0815999558526,49.80179682259336,-97.08153496449442,49.80174796703594,-97.0816543603677
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),25,49.80254102733344,-97.08238664958822,49.80261294845616,-97.08119598938444,49.802610987408414,-97.08133465638448,49.80256235140434,-97.08130361558405,49.80250658912671,-97.0811831322549
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),133,49.80232970887761,-97.08228575260057,49.801576614595604,-97.08254769357899,49.801662339528576,-97.08250773603504,49.80166982168435,-97.08262955727483,49.80163460202808,-97.08265458514765
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),332,49.802168709146514,-97.08228596074275,49.80282572919847,-97.08165840233498,49.80275307167604,-97.08173942714612,49.80268025844716,-97.08157920750295,49.802760027238676,-97.08152549904091
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),250,49.80232664836008,-97.0823409136343,49.80281918141619,-97.08326164286323,49.80275728455802,-97.08316143910798,49.80282395830911,-97.08303422303683,49.80285848597987,-97.08317047690532
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),98,49.80225266759298,-97.08217501680984,49.801538795771506,-97.08172033901758,49.801507943487834,-97.08187075151955,49.801623810337865,-97.08176378723743,49.80158149393454,-97.08187596180154
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),164,49.80229708271785,-97.08191252459505,49.80173862783474,-97.08273799981184,49.801798826061,-97.08263534400777,49.80184513310035,-97.08271296786718,49.801793991739494,-97.08284602305498
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),119,49.80245712217004,-97.08204238042687,49.801685497446876,-97.0820142666774,49.80164580872287,-97.08214969723217,49.801774915143014,-97.08200762688105,49.80178996786159,-97.08216022826758
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),181,49.80228203512945,-97.08224271825999,49.801903752974404,-97.08328509766147,49.80194194921127,-97.08315965832185,49.802014837039025,-97.0832807624944,49.80196837533628,-97.0833781593514
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),248,49.802196199796384,-97.08240299659194,49.80266769332735,-97.08334979467962,49.8026080912715,-97.08324630533963,49.80267278529417,-97.08316356261325,49.80276804836451,-97.08324578155671
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),195,49.802312363752065,-97.0825831682292,49.80210807851371,-97.08373637590094,49.80212555366407,-97.08360034536307,49.80222215830264,-97.0836543802959,49.80217523918212,-97.08373108043203
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),151,49.80228718453482,-97.0822383545081,49.801623192355954,-97.08284803607047,49.80169675227424,-97.08276899188797,49.80171106271698,-97.08286680040521,49.80169246584565,-97.08295382561633
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),290,49.80236654241682,-97.08255599612592,49.803125828359526,-97.08277078921769,49.80303684116622,-97.0827556741737,49.80306744484586,-97.0826317932783,49.803164078845306,-97.08266069373079
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),152,49.802385202709914,-97.08181566789595,49.80172817926941,-97.08244321207728,49.801800837610344,-97.0823621907433,49.80183682019442,-97.08249937992588,49.801781808128645,-97.08252924266937
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),288,49.802330840182194,-97.08218210074229,49.80308482535675,-97.0824378195525,49.8029962328407,-97.08241790187394,49.80299386183238,-97.08228768964766,49.80307683589179,-97.0822943063784
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),8,49.80232752780772,-97.0820919504228,49.80262098849409,-97.08098589871469,49.8025929461107,-97.08111761822583,49.80251986187937,-97.08113594819285,49.80253374087766,-97.08090380341572
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),74,49.80237110066558,-97.0821838345819,49.80183830725259,-97.08131859869432,49.8017967911687,-97.08140815520916,49.80190456608819,-97.08141186452309,49.8018672910713,-97.08145575017471
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),203,49.80236958250956,-97.08222099441346,49.802270873511084,-97.08340703164902,49.802275959495816,-97.08326855636291,49.80233581503234,-97.08322974509204,49.80233890603279,-97.08340494366351
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),291,49.80251279976787,-97.08242361214847,49.803274389546644,-97.08261784160459,49.803185245647434,-97.08260513512013,49.80318505858947,-97.08240093113774,49.803291201843784,-97.08246612839005
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),6,49.80239684695803,-97.08212016997417,49.802715042765364,-97.08103065830709,49.80268405047348,-97.08116078150111,49.80260375677557,-97.0811627568564,49.8026482938649,-97.08092008591157
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),56,49.80223903976284,-97.08233267133913,49.801904892323,-97.08125469523196,49.801826658670905,-97.08145285793053,49.80186318441393,-97.08135958254785,49.801949306586536,-97.0813751193292
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),313,49.80235252046419,-97.08238581526102,49.80310561415582,-97.08212386601002,49.803019889389226,-97.08216382560204,49.8029632062427,-97.08200193791212,49.803091933720395,-97.08204208532206
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),123,49.80231873578288,-97.08229803171977,49.8015477249156,-97.0823533809083,49.801636625860574,-97.08233709350337,49.80164261443153,-97.08246549015044,49.801553802079184,-97.0824556210096
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),47,49.80231601072222,-97.08221162443644,49.802094817418386,-97.08106592886784,49.80206931972332,-97.0811960131532,49.80200839395898,-97.08110864895411,49.80212652598175,-97.08119563555667
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),154,49.80233764078854,-97.0824022253075,49.80169515304168,-97.08306491278005,49.80176594211329,-97.08298001217558,49.801828479029595,-97.08314969202458,49.801768770958574,-97.08317140263894
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),26,49.80238807606594,-97.08232798446642,49.80244657440255,-97.08113556477237,49.8024461756259,-97.08127426320564,49.80233891255978,-97.08127724961072,49.80236531312293,-97.08115688863757
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),45,49.80228948870995,-97.08197442427084,49.80209423702794,-97.08081746664607,49.80202067213998,-97.08099687742606,49.80199291373735,-97.08090804976152,49.802123004622345,-97.0809488088464
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),96,49.80255311160968,-97.08237274344526,49.80184991631675,-97.08187973967725,49.801811261346394,-97.08200375760546,49.80193390042035,-97.08192775851015,49.80189083838702,-97.08205906171835
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),178,49.80228509080893,-97.08195300110603,49.8018721164892,-97.08296327804162,49.80191449760098,-97.08284110786697,49.8020020841113,-97.0829652412214,49.801941511205435,-97.08301402267602
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),225,49.802102833269494,-97.08214856225835,49.802298073434144,-97.08330552475417,49.80226930830628,-97.08317418078208,49.802327036278946,-97.08310690070273,49.80238262734216,-97.08333012596843
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),248,49.80230486537758,-97.08183912593748,49.802776358908524,-97.08278592615025,49.80271675685267,-97.08268243657797,49.802752656589604,-97.08262441497611,49.80280867645686,-97.08269373844708
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),205,49.8024928365886,-97.081906647562,49.802420903267844,-97.08309730304278,49.802422866991364,-97.08295863667806,49.80252311057628,-97.08290851062114,49.80251345855853,-97.08309663348358
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),254,49.80217177632042,-97.08209237126756,49.80270456329181,-97.08295762263641,49.802638305770074,-97.08286435302585,49.802699451394815,-97.08271890757308,49.80275851062628,-97.08283768662771
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),202,49.80218477478342,-97.08225138357169,49.80207272101331,-97.08343456639032,49.802079366041895,-97.08329625028358,49.802198517177985,-97.08330852154933,49.80217711062849,-97.0834852361551
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),139,49.80230952712655,-97.0820565325684,49.801578230279915,-97.08243900218432,49.80157509212448,-97.08260111622717,49.801660789861806,-97.08238538056136,49.80168182903649,-97.08249854332946
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),281,49.8023646234695,-97.08210627067932,49.803092874212105,-97.08250245308852,49.8030065087489,-97.08246595536163,49.80302641763661,-97.08232908828057,49.80310768302733,-97.08238632301106
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),230,49.80239688226389,-97.08220645118811,49.802656461995255,-97.08333265424429,49.80262041784433,-97.08320569348686,49.80274313567962,-97.0831773773529,49.802739372586515,-97.08322949420317
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),55,49.802507745438184,-97.08205250901095,49.8021857915038,-97.08096565561024,49.802138552255016,-97.08113956677546,49.802125199729474,-97.08104081985694,49.80222884251333,-97.08108726301933
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),355,49.802172663493614,-97.08207264771204,49.80261918985534,-97.08109722660878,49.80257274190243,-97.08121579632139,49.80250000914198,-97.08114035145653,49.80252951753152,-97.08103850761043
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),150,49.802401743436434,-97.08212714283212,49.80173098477535,-97.08271877873861,49.80180542386437,-97.08264173543718,49.801837488738286,-97.08274770959052,49.801794216245916,-97.08280143210732
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),212,49.80225991605445,-97.08209546137003,49.802282172888624,-97.08329081977118,49.80227321482153,-97.08315281662397,49.802362361297405,-97.08313335086979,49.802371094900224,-97.08327564648242
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),151,49.80233192263881,-97.08219161597995,49.80166793045993,-97.08280129810568,49.80174149037823,-97.08272225385015,49.80182665322282,-97.08283404990199,49.80172890589465,-97.08295678183363
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),105,49.80232273087194,-97.08210890595743,49.80157841609203,-97.08179240778801,49.80166621453316,-97.08181948022266,49.80165456427185,-97.08191633071166,49.8015842149627,-97.0819643660346
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),352,49.802379199230835,-97.08226859065321,49.802858062518936,-97.08133070990567,49.80280767303958,-97.0814453512829,49.80273440912666,-97.08136224691712,49.802743996849166,-97.08128522513181
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),348,49.8023155084476,-97.08231238443928,49.80283543111252,-97.08142854433585,49.802780002922376,-97.08153746028229,49.80273258014379,-97.08146971471542,49.80279183114615,-97.08139872706731
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),29,49.802207553705976,-97.0825599600694,49.80222569316104,-97.08136443601495,49.80214393406007,-97.0814533559676,49.80215260852142,-97.08135697806433,49.80222998002055,-97.08150297607703
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),307,49.802315102064846,-97.08211338970818,49.80308174268331,-97.08197484292755,49.80299379164889,-97.08200069984063,49.802973457131436,-97.08185854860419,49.80310830976643,-97.08182292354721
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),288,49.80239130018763,-97.08224248218335,49.80314528536219,-97.0824982013129,49.80305669284612,-97.08247828360948,49.803052983245735,-97.08232540190485,49.80315630969478,-97.08236416807537
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),37,49.80250654733443,-97.08231042301371,49.80241712087183,-97.08112261629935,49.80231962857544,-97.08131396635171,49.80233393496392,-97.08115011960467,49.80243381053353,-97.08125888428563
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),355,49.80234034179981,-97.0821365270305,49.80278686816151,-97.08116110254895,49.80274042020861,-97.08127967267222,49.802661674827434,-97.081252086936,49.80270505603367,-97.08108872095646
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),58,49.802148209743535,-97.08237625691876,49.801789984331975,-97.08131700758477,49.8017515961337,-97.08151855360076,49.80172314596343,-97.08140434038711,49.801837084104896,-97.081434956516
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),192,49.802270158808625,-97.0823518722391,49.802027199303694,-97.08348693316807,49.80204924548334,-97.08335250627363,49.80213576597959,-97.08339137452336,49.802114866693294,-97.0835177440536
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),9,49.80206971752411,-97.08220802027749,49.80235067467444,-97.08109420784618,49.80232412028317,-97.08122666483581,49.802230275463735,-97.0811898889234,49.80229623396592,-97.08108521014569
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),267,49.80221657330382,-97.08204122491748,49.80286133061406,-97.08269860685328,49.80278322949121,-97.08263082078987,49.80280622944563,-97.08246555039483,49.8029047211971,-97.08257649778848
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),192,49.80227772428,-97.08209113317518,49.80203476477507,-97.08322619428151,49.80205681095472,-97.08309176736607,49.802184856413746,-97.08312700242074,49.8021180454526,-97.08325884922412
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),56,49.80240051941129,-97.08231815007494,49.80206637197143,-97.0812401703724,49.80203827769701,-97.081455640018,49.80197910335737,-97.08134676275984,49.80211078623496,-97.08136059487127
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),118,49.80225836115051,-97.08228281789611,49.801487170627055,-97.08223384409021,49.80147004985068,-97.08238548168107,49.80157664949696,-97.08222962312043,49.80157803582389,-97.08230813920112
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),131,49.8023240194734,-97.08217483796835,49.80156548371163,-97.082395898678,49.80165205647104,-97.08236060066297,49.80169750804506,-97.08246477674842,49.80158498557083,-97.08250237974339
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),338,49.802343583723335,-97.0819108751473,49.802954665860774,-97.08118034521304,49.80288787276493,-97.08127269372748,49.80285944576802,-97.08120884375025,49.802917144817734,-97.0810676491889
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),256,49.802101159562824,-97.0822763812942,49.80265311187959,-97.08311229544256,49.80258479380972,-97.0830226654861,49.80267440614876,-97.08293889664994,49.80267952428085,-97.08302032791366
