construction_name,construction_rotation,reference_point_lat,reference_point_lng,point2_lat,point2_lng,point3_lat,point3_lng,point4_lat,point4_lng
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),133,49.801402997478995,-97.07753623986719,49.801402639904786,-97.07767755611357,49.80132860448197,-97.0777065119246,49.80131408156974,-97.07759274814514
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),38,49.801985796356455,-97.07626485544557,49.80188585740467,-97.07629228353754,49.80188109199164,-97.07610647621304,49.80197631193333,-97.0761382411637
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),10,49.80231367655043,-97.07632617266886,49.802217475790485,-97.07627781454933,49.802290120720066,-97.07619084286686,49.80236404150886,-97.07619834647178
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),30,49.802080883567974,-97.07625683133088,49.80203420115281,-97.07628072668093,49.80197637297072,-97.07613290339617,49.802092083856735,-97.07613909892113
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),172,49.80164188718806,-97.07813747716949,49.801567591765426,-97.07823882385588,49.801738055252336,-97.0782045738872,49.80169213128195,-97.0783483414074
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),334,49.80264206263078,-97.07673646029791,49.80260231674702,-97.07659967623616,49.80265798848963,-97.07653963674407,49.80273376642534,-97.07665254020554
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),12,49.80229127153802,-97.07631361858506,49.80219118444914,-97.07631551194478,49.80223828406246,-97.07616402185883,49.8023127551141,-97.07618350832021
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),199,49.80192980787245,-97.07834914228935,49.801915941230725,-97.07849322026183,49.80201724533094,-97.0783525669307,49.80200707688382,-97.07851954623261
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),132,49.801400598644776,-97.07751816065932,49.801338309959505,-97.07775403611375,49.801306375491144,-97.07757821992926,49.80144111155854,-97.07765150664645
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),151,49.80147993456745,-97.07784489262534,49.80146027004876,-97.07797262735744,49.80139133904853,-97.07790819866278,49.801518862846486,-97.07795335646978
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),341,49.80259235279808,-97.07663281934215,49.80256825128946,-97.07656788486233,49.80257825956784,-97.07640339265292,49.80266752966525,-97.07653689837262
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),296,49.80275046491981,-97.07740428310105,49.802757364312036,-97.07726279395261,49.80284044202412,-97.07725134903738,49.802848579071316,-97.07741105688841
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),22,49.80217576617579,-97.07626938882945,49.80207886877912,-97.07625547430808,49.80208850474901,-97.07612138179474,49.802188261846794,-97.07612434700032
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),275,49.8026844694782,-97.07777592531879,49.80271100424758,-97.07759584978295,49.8028124801759,-97.07771820689291,49.80275655759267,-97.07779767536057
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),247,49.80247269630507,-97.07816857327744,49.80256660163188,-97.07805837926634,49.802632990090345,-97.07817133960782,49.80252879787708,-97.07827172255043
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),318,49.80272270868143,-97.07700299455828,49.80266690696838,-97.07688966046507,49.802781508232215,-97.07684008407585,49.80281228260657,-97.07693667594981
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),23,49.80216398039951,-97.07626669809522,49.80207335282657,-97.07625718903184,49.802085660013994,-97.07612977177516,49.802174954344885,-97.07612959728016
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),160,49.8015407805983,-97.07798146293513,49.80153262536936,-97.0781698188778,49.80147742644919,-97.07803718296074,49.801602182035886,-97.07808727419099
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),324,49.80269813542398,-97.07689905057457,49.80265630677648,-97.07676819172822,49.80270912483671,-97.07675748353132,49.802779926598106,-97.07681375245087
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),250,49.80250100302598,-97.07813477875199,49.80257127523928,-97.07807026344513,49.80261414183401,-97.0781345684916,49.80255512025916,-97.07825014098223
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),56,49.80178063365175,-97.07635670894781,49.80167744363833,-97.07643481940913,49.80167306080961,-97.07627669534823,49.80174805334585,-97.07622613275713
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),129,49.80139462884456,-97.07746357250653,49.801320512947356,-97.07762142664102,49.80130788872848,-97.0774937241001,49.80141281403621,-97.0775879852586
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),109,49.801402418983024,-97.0770964921169,49.801300126856646,-97.07724455021376,49.801314104944794,-97.07707520446223,49.80140463882367,-97.07724241248208
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),223,49.80221363822347,-97.078348252046,49.80228078979387,-97.07835100742751,49.802301398518736,-97.07849471539123,49.802230284151136,-97.07848458357245
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),286,49.80273004270634,-97.07758589322388,49.80274168618083,-97.077414264023,49.80286371276212,-97.0774888625837,49.80282518583476,-97.0776318856871
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),220,49.80217851437554,-97.07835845208265,49.80225145558852,-97.07828067973618,49.80229061542071,-97.07843303494074,49.80220317093365,-97.07849795832266
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),73,49.80161259896053,-97.07652979490268,49.80156645448193,-97.07663007870325,49.80148277965125,-97.07653105536362,49.801538488524955,-97.07643585913657
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),152,49.80148600172847,-97.07786077691524,49.8014549125678,-97.07807411339819,49.80143471254011,-97.07792105370633,49.80153711761666,-97.07799055795155
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),251,49.80251018004076,-97.07812300936669,49.80259665133347,-97.0780331110505,49.80261996849629,-97.07812675509811,49.802597016237186,-97.0782359414418
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),347,49.802543519498116,-97.07655201538064,49.80245096652834,-97.07644070602413,49.80252886390766,-97.07635295494083,49.8025985748446,-97.07646897161744
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),105,49.80141385048924,-97.0770248333956,49.80139293237222,-97.07715867791102,49.801298857734494,-97.07713247712748,49.801324728937054,-97.07702460717633
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),50,49.80184682265644,-97.07631503128925,49.80175037052383,-97.07633323492958,49.801722011279104,-97.07622111161672,49.801792546498014,-97.07618849768627
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),3,49.80238958390128,-97.07637947871575,49.802289732956105,-97.07633405616679,49.80232640196856,-97.07615862541708,49.802407835430934,-97.07624645712355
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),223,49.80221363822347,-97.078348252046,49.802313251686286,-97.07830273764235,49.80232063037621,-97.07843346190991,49.80223993349724,-97.07844787594259
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),263,49.802609097405956,-97.07796365878303,49.80265899435473,-97.07785543619457,49.80275211111379,-97.07788834740707,49.80267738984711,-97.0780488490348
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),359,49.80243089279029,-97.07641625584267,49.80235032418108,-97.07634113500131,49.80242353749649,-97.07623147120141,49.80244600638245,-97.07629613885476
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),87,49.80150370764965,-97.07672467733113,49.80145027500187,-97.07679041479041,49.80136027311609,-97.07672920046431,49.8014294642108,-97.07664802672004
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),151,49.80147993456745,-97.07784489262534,49.801453194317205,-97.07803500492425,49.801389426918256,-97.07794644611508,49.80153165171727,-97.07795706266211
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),115,49.80139138629355,-97.07720585880944,49.80138744202957,-97.07736801034139,49.80131588849487,-97.0773445282225,49.80130581579887,-97.07724359390544
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),283,49.802719962998204,-97.07763901274762,49.80274951670092,-97.07749684427955,49.80283744725677,-97.07749683361651,49.80280755838069,-97.07767351550419
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),216,49.802131238253665,-97.0783675962991,49.80219978807477,-97.07837093001876,49.80222263117689,-97.0784713784332,49.802145268033094,-97.07849811492642
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),223,49.80221363822347,-97.078348252046,49.802287771853194,-97.0783500732203,49.80233618246864,-97.0784477541376,49.80224594140347,-97.0785034694457
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),129,49.80139462884456,-97.07746357250653,49.80131011469944,-97.07762124835084,49.80130706181997,-97.07752811694886,49.80140275561552,-97.07753212085167
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),39,49.80197398844809,-97.07626730218038,49.80191152892525,-97.07634265820626,49.801843076855285,-97.07611572707366,49.801963627175624,-97.07611480038642
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),342,49.80258459736573,-97.07661880855179,49.80253179833861,-97.0765502908538,49.802588019065126,-97.076444945431,49.802656308555655,-97.07651898859274
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),7,49.802346719826815,-97.07634725582761,49.802261849801226,-97.07629928975275,49.80229027489514,-97.0761985148566,49.80237620120262,-97.07621653718599
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),340,49.80259994922734,-97.07664703771194,49.80254423477475,-97.07654207606878,49.80257106433329,-97.07646231567391,49.802664514839876,-97.07651717323877
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),201,49.80195320446858,-97.07835611235836,49.80194462894577,-97.07852979263897,49.80206969245721,-97.07838544704764,49.80204002107365,-97.07850874863344
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),169,49.80161466670455,-97.07810160497046,49.801586159424104,-97.07821385739012,49.801686844764575,-97.07819176036979,49.80162778282058,-97.07829102638253
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),16,49.80224568173549,-97.07629218164944,49.80214438912745,-97.07625091624564,49.80218873110614,-97.07615235177545,49.80224915891401,-97.07618975285342
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),169,49.80161466670455,-97.07810160497046,49.8015513674593,-97.07823389598141,49.80169780734995,-97.07815692066733,49.80161856215691,-97.07832442733542
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),205,49.80200039723085,-97.0783662375582,49.80206519529968,-97.07840398527445,49.80204391536106,-97.07851439635924,49.802010195434974,-97.07847766403385
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),236,49.802360092114895,-97.07827181775625,49.80242821201448,-97.07819542754274,49.802487854956894,-97.0782925710438,49.80241375865172,-97.07835844450719
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),234,49.80233834640413,-97.07828690024306,49.80241085202762,-97.07826423064809,49.80245771305868,-97.07834817346406,49.80237198617751,-97.07844765392053
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),116,49.80139026866651,-97.07722423467166,49.80137901721946,-97.07738836087583,49.80130475806848,-97.07731126862699,49.80129783933301,-97.07720848089126
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),147,49.80145748207446,-97.07777978827258,49.80139080230206,-97.07786290334307,49.80148199153011,-97.0779511688487,49.80145909788994,-97.07799619739787
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),78,49.801570212564236,-97.07659459445668,49.80148440947211,-97.07674559555973,49.80148137209327,-97.07661618915441,49.80151925970491,-97.07648687495426
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),46,49.801892355301426,-97.07629330487363,49.801807989654826,-97.07628765920093,49.80177304812524,-97.0762500438189,49.801863990597184,-97.07616719999511
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),295,49.80274934726139,-97.07742265947452,49.802709173785416,-97.07729125160151,49.80284219240337,-97.07728741229431,49.802833030797295,-97.07743236686784
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),59,49.80174868549479,-97.07638151496916,49.80166503403578,-97.07643863891562,49.80164334510354,-97.07638534664157,49.8016997752871,-97.07626558423259
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),243,49.80243325245957,-97.07820997494458,49.80248681076072,-97.07819180595833,49.80257439759031,-97.07822051574863,49.80249279207505,-97.07835927267661
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),316,49.8027293225454,-97.07703845785905,49.80269628542503,-97.07694144746236,49.80275843965318,-97.07688664097952,49.80280639756104,-97.07699899191456
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),329,49.80267238993142,-97.0768158588077,49.80260051362336,-97.07672376034844,49.802680810090926,-97.07664678277176,49.80274650021021,-97.07670537251445
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),181,49.80173028090989,-97.07823119367485,49.80170517603054,-97.07834847852841,49.80182974965579,-97.07831967771062,49.80179854128652,-97.07843505982697
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),158,49.80152607428221,-97.0779524210913,49.8014877657446,-97.07811514442224,49.801469371162064,-97.07804688996994,49.80162410429192,-97.07808441362234
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),52,49.80182445107721,-97.07632772757024,49.8017385639128,-97.07638376079065,49.80171421530608,-97.0762952703696,49.80178491184895,-97.07620778182718
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),113,49.80139424160773,-97.077169211726,49.80139047762241,-97.0773512332639,49.8012910659665,-97.07734648050689,49.80128334709415,-97.07718462597873
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),11,49.80230250940018,-97.07631974415555,49.80221645910466,-97.07624347919406,49.80224101164322,-97.07616805423493,49.8023164102369,-97.07618146323357
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),307,49.802749056412054,-97.07720156832386,49.80272693665932,-97.07707884703345,49.80279350971901,-97.07704197074555,49.80281139795999,-97.07718050547727
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),254,49.80253689627769,-97.07808623776307,49.80259367071473,-97.07799997375652,49.80266433592994,-97.07809176589726,49.80259169996997,-97.0781685940768
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),322,49.80270710561539,-97.0769332484271,49.802689031421295,-97.07684575136157,49.80275739276048,-97.07678610532702,49.80277626603354,-97.07683538945606
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),209,49.802047930900606,-97.0783712376397,49.80212942692134,-97.07840838485254,49.80211133918484,-97.07848706734792,49.80205233802637,-97.07850973947983
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),139,49.8014216295633,-97.07764310399031,49.80140339807913,-97.0778399337603,49.80135887646268,-97.0777220721683,49.801456368974065,-97.07777170124376
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),293,49.802746491867296,-97.07745930756876,49.802767513815944,-97.07727932598243,49.80286325214529,-97.07731222011395,49.80285428058081,-97.07748051542472
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),331,49.80266079666579,-97.07678360967567,49.8026438427584,-97.07664504812543,49.802682617053016,-97.07659177268403,49.802734010694614,-97.07670452487092
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),291,49.802742812707606,-97.07749577893459,49.802769867480094,-97.0773783431068,49.802860853856295,-97.07741579224624,49.802836178152546,-97.07750609229612
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),143,49.801438015461166,-97.07771241598728,49.80140348351327,-97.07789617733093,49.80137440124545,-97.07775989046793,49.80147852475406,-97.07782337262107
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),337,49.802621761602744,-97.0766908946785,49.80258555199004,-97.07657848332786,49.80260183634145,-97.07654700846487,49.80270285466736,-97.07659910888599
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),102,49.801424526729605,-97.07697199581055,49.80131856015297,-97.07708269051848,49.80133662585948,-97.07693489431847,49.80143066676897,-97.0771090172998
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),232,49.80231627420467,-97.07830079769498,49.80239446739197,-97.07823687192447,49.80245776813352,-97.07834197484293,49.80235740999547,-97.07842945876446
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),4,49.80237900564552,-97.07637098951642,49.80228612142067,-97.07632866590187,49.80234031428302,-97.07619660579053,49.80241096978535,-97.07624468231903
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),203,49.80197674381434,-97.07836181309708,49.801974804412815,-97.07849467524036,49.802029579110034,-97.07840724792923,49.80202818070526,-97.07847416284304
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),76,49.80158672778911,-97.07656798881418,49.80152483102123,-97.07666699915939,49.80144369589271,-97.0765813259291,49.801496920406464,-97.07648477170156
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),2,49.80240006492093,-97.07638825266342,49.80231602737527,-97.07632392694534,49.80234853163404,-97.07618867088033,49.8024541110973,-97.07626878922277
